Resume_ID,ML_Prediction_KFold,ML_Probability_KFold,S-BERT_Similarity,TF-IDF_Jaccard_Combined,True_Label
294,1,0.79,0.32673076,0.022347427955159236,1
248,1,0.79,0.3222195,0.0,1
1301,1,0.79,0.30303463,0.004773090196381009,1
2051,1,0.79,0.41093877,0.0,1
6,1,0.79,0.2992277,0.021325074784741348,1
32,1,0.79,0.3197161,0.0014877411083780866,1
561,1,0.78,0.32343188,0.0200569557821171,1
1776,1,0.78,0.38910583,0.003149661692584319,1
751,1,0.78,0.41288513,0.041673682413553285,1
183,1,0.78,0.30165666,0.011077439047951384,1
741,1,0.78,0.3022442,0.019499808616566514,1
811,1,0.78,0.38750294,0.024756145718743763,1
1539,1,0.78,0.31551194,0.0,1
289,1,0.78,0.33461443,0.018403411786449473,1
802,1,0.78,0.4246617,0.03649643695447736,1
1483,1,0.78,0.31451863,0.0033450149755209204,1
64,1,0.78,0.3754002,0.003669369890723161,1
841,1,0.78,0.3063375,0.016985239821552645,1
229,1,0.78,0.38622132,0.021229244566653788,1
1482,1,0.78,0.39632183,0.0,1
1058,1,0.78,0.2967154,0.016666253846529082,1
1912,1,0.78,0.37128836,0.01380134477778813,1
1314,1,0.78,0.3064336,0.010010271910713752,1
779,1,0.78,0.34156036,0.021780648742469166,1
184,1,0.78,0.37944663,0.004989320656164414,1
445,1,0.78,0.29591548,0.006882987913404961,1
159,1,0.78,0.29961404,0.0080202204140425,1
2378,1,0.77,0.31905887,0.004832712376075766,1
23,1,0.77,0.3206328,0.020840853605452278,1
1368,1,0.77,0.29663897,0.01215611723552569,1
1727,1,0.77,0.32547462,0.021498241358212614,1
137,1,0.77,0.31358755,0.009637489773360926,1
161,1,0.77,0.31260905,0.023594965359159732,1
761,1,0.77,0.30196822,0.018201323596303574,1
760,1,0.77,0.33200783,0.03749669422481266,1
846,1,0.77,0.34781876,0.021946010615520307,1
1307,1,0.77,0.36597812,0.026565668941708184,1
162,1,0.77,0.29745895,0.0055260507403953035,1
1414,1,0.77,0.3150875,0.00177402860966884,1
1437,1,0.76,0.3076955,0.01799795700653458,1
364,1,0.76,0.3758865,0.009710976449513613,1
1946,1,0.76,0.32212916,0.017202537487106224,1
1315,1,0.76,0.30191636,0.025636969001782257,1
1013,1,0.76,0.31759784,0.015008857136313055,1
2409,1,0.76,0.3335914,0.014113031122275063,1
1706,1,0.76,0.30973417,0.022584169696891546,1
52,1,0.76,0.31543583,0.0199399041016589,1
775,1,0.76,0.41005543,0.01739224613966303,1
763,1,0.76,0.33641595,0.0211875885650958,1
165,1,0.76,0.3531807,0.02456659989785571,1
28,1,0.76,0.33038568,0.015426160160045867,1
796,1,0.76,0.31716263,0.016156835343319804,1
37,1,0.76,0.32415342,0.017622324679368116,1
1409,1,0.76,0.32630843,0.010334602177510631,1
236,1,0.75,0.3189029,0.013954249727856811,1
437,1,0.75,0.35125622,0.013800544869670504,1
292,1,0.75,0.38006535,0.015934802482324116,1
1542,1,0.75,0.46305734,0.009412807889550926,1
235,1,0.75,0.33919847,0.015163431497981815,1
205,1,0.75,0.29944196,0.020719584467684453,1
218,1,0.75,0.3054883,0.01657649768801879,1
728,1,0.74,0.310403,0.00928682487713209,1
277,1,0.74,0.34306797,0.010122282824036617,1
490,1,0.74,0.36990505,0.007425488577249272,1
2429,1,0.74,0.30352613,0.015659065905064502,1
243,1,0.74,0.40703458,0.0,1
833,1,0.74,0.35794318,0.03300980626057897,1
1490,1,0.74,0.29645938,0.005233290580147185,1
793,1,0.74,0.3464278,0.022507699807018715,1
1243,1,0.74,0.30208904,0.013938858162320059,1
114,1,0.74,0.30109283,0.01512705540039724,1
1400,1,0.74,0.31579915,0.011563352917492256,1
1888,1,0.74,0.38187736,0.017825961617164612,1
2418,1,0.74,0.31936452,0.018524861289334248,1
360,1,0.73,0.3027925,0.016895103346105493,1
14,1,0.73,0.3344198,0.006240921238312884,1
281,1,0.73,0.33431304,0.0,1
552,1,0.73,0.3135504,0.01791014088329816,1
251,1,0.73,0.31659633,0.010481065841426794,1
1730,1,0.73,0.30628166,0.009709134367883976,1
513,1,0.73,0.3053463,0.010300770038197226,1
1960,1,0.73,0.30844143,0.007062859786799569,1
2215,1,0.73,0.3083018,0.02070515726380985,1
1802,1,0.73,0.31083637,0.009505375827598686,1
2026,1,0.73,0.3214208,0.0,1
785,1,0.73,0.3052119,0.025771430902763248,1
1375,1,0.73,0.3100673,0.012839281991064173,1
1257,1,0.72,0.29898047,0.00994910915874032,1
492,1,0.72,0.37338585,0.009336197673819949,1
2222,1,0.72,0.30330598,0.019046546925566055,1
1297,1,0.72,0.29886523,0.0014129170645637795,1
394,1,0.72,0.33871627,0.014370015514552283,1
1519,1,0.72,0.3904573,0.005170043111479283,1
1529,1,0.72,0.34304374,0.007482770325520947,1
1965,1,0.72,0.32289243,0.02026088049039963,1
411,1,0.72,0.32548937,0.007473734989057205,1
774,1,0.72,0.3575154,0.01678345622095229,1
583,1,0.72,0.30375206,0.01682933822805042,1
125,1,0.72,0.34128854,0.010233333118248256,1
2236,1,0.71,0.30521905,0.02132498842281544,1
1332,1,0.71,0.29836887,0.017204543389018303,1
404,1,0.71,0.3022222,0.018313924474487923,1
1783,1,0.71,0.31630033,0.016209018928309046,1
12,1,0.71,0.3695277,0.01626499552342115,1
733,1,0.71,0.33805695,0.02263346245068722,1
2212,1,0.71,0.34371814,0.015871984783251344,1
1462,1,0.71,0.39319843,0.00935009774755808,1
739,1,0.71,0.43596855,0.012414019286777255,1
2223,1,0.71,0.33418596,0.00798617276443195,1
1839,1,0.71,0.31064948,0.01539471409491559,1
383,1,0.71,0.31464276,0.01420734370351458,1
258,1,0.71,0.38102484,0.017363925272207207,1
2329,1,0.71,0.32018137,0.017938759016514625,1
260,1,0.71,0.30539477,0.008124902622832011,1
88,1,0.7,0.29802573,0.016589978472091895,1
757,1,0.7,0.35385036,0.020962096413915877,1
1334,1,0.7,0.34523124,0.0,1
1252,1,0.7,0.30635512,0.010837582178546877,1
2234,1,0.7,0.31792426,0.010592315619958041,1
197,1,0.7,0.30896914,0.009578712391552592,1
68,1,0.7,0.34299973,0.02584371215980346,1
2204,1,0.7,0.32787508,0.02182380464895997,1
449,1,0.7,0.3081742,0.008886963560248875,1
225,1,0.7,0.36592257,0.004428378805291387,1
120,1,0.7,0.30089974,0.005310362207329286,1
464,1,0.7,0.30751708,0.02022126827645528,1
2062,1,0.7,0.33293143,0.008099351766510735,1
257,1,0.69,0.33571362,0.013178563161315542,1
1925,1,0.69,0.34969202,0.014378390678619192,1
1779,1,0.69,0.33990383,0.01577475560360585,1
63,1,0.69,0.31052023,0.00789405455354383,1
151,1,0.69,0.3364498,0.007512311807824907,1
56,1,0.69,0.38712057,0.013975615186038607,1
215,1,0.69,0.3516333,0.013191788779706415,1
2235,1,0.69,0.31722593,0.005022861655575894,1
1267,1,0.69,0.32111216,0.01001589187408005,1
25,1,0.69,0.34656358,0.015685045529993145,1
422,1,0.69,0.30222428,0.013048381335605458,1
96,1,0.69,0.30702344,0.01115377927685152,1
1466,1,0.69,0.33562678,0.0,1
1734,1,0.69,0.37581947,0.004545974981576463,1
1919,1,0.69,0.34655073,0.02292261364341436,1
164,1,0.69,0.31200314,0.019429596846608232,1
1933,1,0.68,0.34026968,0.012415256383933504,1
1504,1,0.68,0.3005414,0.011353065825351599,1
482,1,0.68,0.3168489,0.0036825245260449974,1
84,1,0.68,0.33124697,0.01572639616918824,1
135,1,0.68,0.3047331,0.012321061098510087,1
285,1,0.68,0.37246522,0.0,1
89,1,0.68,0.3631959,0.013525662166809503,1
1782,1,0.68,0.35273752,0.0,1
1811,1,0.68,0.35723338,0.011384599374314495,1
220,1,0.68,0.32203013,0.015349835207090603,1
274,1,0.67,0.31496233,0.02345465031327126,1
291,1,0.67,0.30066556,0.011475315239229327,1
1810,1,0.67,0.3476195,0.0,1
820,1,0.67,0.30838528,0.01602256651705484,1
1330,1,0.67,0.30455378,0.0096795947035315,1
1281,1,0.67,0.2957514,0.009647165305272497,1
1820,1,0.67,0.30259484,0.011585209670534537,1
21,1,0.67,0.35826156,0.017348843768608138,1
321,1,0.67,0.31702763,0.007293810424247255,1
511,1,0.67,0.3162859,0.0043173608307568185,1
1344,1,0.67,0.30012977,0.0044318860606202635,1
1077,1,0.67,0.30555123,0.01372641711674083,1
2032,1,0.67,0.33649257,0.011311273144581913,1
521,1,0.67,0.31922242,0.012315909587231645,1
442,1,0.67,0.3195536,0.015054472209865844,1
2220,1,0.67,0.36332965,0.00888929226520372,1
2221,1,0.66,0.32197034,0.008100542522639788,1
1262,1,0.66,0.34413227,0.013487607985236141,1
1918,1,0.66,0.35939798,0.014381253044614486,1
1165,1,0.66,0.31845284,0.006865294820478303,1
340,1,0.66,0.31233588,0.013676776950235253,1
1938,1,0.66,0.30591488,0.02900044610860792,1
1249,1,0.66,0.30218422,0.01759530589624947,1
5,1,0.66,0.31413215,0.0024098367473068894,1
80,1,0.66,0.3043694,0.002904654457249474,1
1523,1,0.66,0.31197137,0.00729364611801569,1
384,1,0.66,0.36036032,0.0,1
1449,1,0.66,0.30579567,0.010359364319085714,1
1270,1,0.65,0.32831922,0.013051989564237363,1
1349,1,0.65,0.3233674,0.006503305376478414,1
2325,1,0.65,0.32125545,0.00800401936635731,1
554,1,0.65,0.29909247,0.022441244282219,1
377,1,0.65,0.30205417,0.016650877707295696,1
276,1,0.65,0.3278727,0.008921902152684628,1
252,1,0.65,0.3330908,0.009262128734815987,1
1403,1,0.65,0.30618125,0.010832866465287644,1
109,1,0.65,0.38441992,0.005864543475718289,1
22,1,0.64,0.2982916,0.020257822422902038,1
189,1,0.64,0.34455773,0.010956355746309598,1
1283,1,0.64,0.3114795,0.005588086373786695,1
1352,1,0.64,0.29637346,0.014177637495163022,1
594,1,0.64,0.2967342,0.0105601863131289,1
1814,1,0.64,0.3189702,0.008773451331646545,1
2203,1,0.64,0.3288539,0.012400659564376868,1
748,1,0.64,0.34381753,0.02070420514120328,1
1323,1,0.64,0.39482677,0.005938915061890232,1
92,1,0.63,0.33163267,0.001332490832223152,1
1428,1,0.63,0.3079235,0.014532920245951684,1
2289,1,0.63,0.35168427,0.012954315513314673,1
2428,1,0.63,0.38617542,0.013372046316014866,1
1348,1,0.63,0.30856884,0.011977533160807952,1
732,1,0.62,0.3608306,0.01534827170480305,1
1408,1,0.62,0.3243332,0.01707158886412355,1
596,1,0.62,0.29848456,0.0031298659972432167,1
206,1,0.62,0.35875744,0.012502764530589634,1
1034,1,0.61,0.29843196,0.014614301961148771,1
468,1,0.61,0.29859304,0.015973286542288884,1
2214,1,0.61,0.29990053,0.009706390019487445,1
1508,1,0.61,0.31189188,0.02106005179157564,1
186,1,0.61,0.32269904,0.01024246290308362,1
427,1,0.61,0.30658373,0.00612164678243342,1
144,1,0.6,0.3049119,0.009022489563875087,1
311,1,0.6,0.31108215,0.011526657035754981,1
906,1,0.59,0.30361444,0.01269676683385628,1
538,1,0.59,0.33542147,0.01424615739124998,1
185,1,0.59,0.30587417,0.011151323670298505,1
2225,1,0.58,0.33571437,0.01776459858050354,1
214,1,0.57,0.30058205,0.013485127643116424,1
1412,1,0.55,0.37455815,0.002088401566693066,1
573,1,0.55,0.30568165,0.0012209766874165958,1
1989,0,0.39,0.28826457,0.012839669961403498,0
1988,0,0.39,0.2897331,0.04158619206623992,0
1930,0,0.38,0.27701712,0.01793174848194674,0
2022,0,0.38,0.22761858,0.016498038011593264,0
1515,0,0.37,0.2526734,0.0,0
2334,0,0.36,0.16955198,0.005128893990338387,0
1785,0,0.36,0.26974422,0.011281449695306995,0
2330,0,0.35,0.28986198,0.008687348490692885,0
806,0,0.34,0.26510358,0.03596076891708783,0
1928,0,0.34,0.24641985,0.025936704560259934,0
1788,0,0.34,0.27485555,0.008187091563325147,0
337,0,0.34,0.25784415,0.020465177072951164,0
1823,0,0.33,0.20418544,0.004862282858175016,0
744,0,0.33,0.27106464,0.041638499339139545,0
216,0,0.32,0.2916132,0.005192228881928733,0
448,0,0.32,0.24792413,0.02363554225656066,0
2359,0,0.32,0.29119378,0.02881974722779251,0
335,0,0.31,0.2795187,0.010881215137710183,0
1795,0,0.31,0.28803357,0.023072662468470947,0
1737,0,0.31,0.20672205,0.014830508637074379,0
1738,0,0.31,0.25254595,0.02199198216648019,0
1884,0,0.31,0.25936127,0.02152161089498185,0
1913,0,0.31,0.2864964,0.027144231476771963,0
1302,0,0.3,0.21951534,0.024272360563522364,0
1878,0,0.29,0.2805239,0.020983201866702442,0
1503,0,0.29,0.23646641,0.02162136795472736,0
2342,0,0.29,0.19047067,0.027953957587999324,0
1739,0,0.29,0.2472626,0.010091902389443888,0
1712,0,0.29,0.28943178,0.02898257615615275,0
428,0,0.29,0.14310102,0.022994985612786015,0
1990,0,0.29,0.22866279,0.014288125328461392,0
1891,0,0.28,0.1856128,0.008682146213092542,0
2432,0,0.28,0.2727307,0.03503183615187363,0
1524,0,0.28,0.24930358,0.0,0
1901,0,0.28,0.22137573,0.02472733175998046,0
1248,0,0.28,0.21755038,0.023086672753991684,0
1492,0,0.28,0.26332414,0.021979608160966876,0
598,0,0.28,0.2008487,0.020180787419536616,0
2331,0,0.27,0.2893542,0.023835310154453407,0
1312,0,0.27,0.27356875,0.005804302530766497,0
1127,0,0.26,0.13922173,0.018187890059852486,0
1948,0,0.26,0.26288038,0.037993114007425416,0
759,0,0.26,0.2683119,0.019556015983205225,0
1310,0,0.26,0.17645961,0.0059945483320560985,0
1877,0,0.26,0.2848094,0.03486846562083427,0
2031,0,0.26,0.28273913,0.006706477812971083,0
2206,0,0.26,0.25648648,0.02036992234499734,0
2205,0,0.26,0.26313752,0.028291358665897447,0
493,0,0.26,0.29348874,0.01932863168397747,0
1916,0,0.25,0.1456168,0.029685185557320446,0
1957,0,0.25,0.21062708,0.02626334938843643,0
1958,0,0.25,0.22492659,0.03470336223705758,0
2050,0,0.25,0.27022398,0.018037149905404462,0
474,0,0.25,0.22016904,0.023996445854063693,0
932,0,0.25,0.2923891,0.0064898517000935105,0
1985,0,0.25,0.23797044,0.016011569133993292,0
1394,0,0.25,0.25575218,0.021698033585132965,0
1273,0,0.25,0.234914,0.0,0
1377,0,0.25,0.23560454,0.008542661729142751,0
1953,0,0.24,0.17036086,0.019936867048581376,0
1980,0,0.24,0.18151921,0.0,0
2042,0,0.24,0.2649637,0.010430836759038989,0
2207,0,0.24,0.2931158,0.015761771644276324,0
1966,0,0.24,0.17285481,0.026459331271115306,0
1359,0,0.24,0.18391733,0.024425130054192012,0
1550,0,0.24,0.27992308,0.02744479709386576,0
1983,0,0.24,0.24558637,0.010127718957059335,0
51,0,0.24,0.19566566,0.020201273300581947,0
731,0,0.24,0.24536213,0.022088658958152204,0
2374,0,0.24,0.27662477,0.02221368964156585,0
1710,0,0.24,0.21729785,0.0,0
2039,0,0.24,0.25058544,0.0,0
2053,0,0.23,0.22668839,0.0283869320874766,0
264,0,0.23,0.24606448,0.014011122451887334,0
38,0,0.23,0.29534343,0.025254475217026798,0
1940,0,0.23,0.28897452,0.03595930088705265,0
2358,0,0.23,0.19613872,0.022567241794967205,0
454,0,0.23,0.24520507,0.01838477299669279,0
2345,0,0.23,0.29245624,0.043638950960576954,0
2401,0,0.23,0.22444408,0.02467388830699962,0
1907,0,0.23,0.25002778,0.03901751948440036,0
1477,0,0.23,0.28988764,0.006557228191653185,0
780,0,0.22,0.2897259,0.0276553334371929,0
825,0,0.22,0.28342584,0.021396706429236273,0
1899,0,0.22,0.15821156,0.019898469179076197,0
406,0,0.22,0.2787253,0.011545868142293981,0
2383,0,0.22,0.20481344,0.008338761582281994,0
481,0,0.22,0.2248245,0.031204720117550995,0
2437,0,0.22,0.15780051,0.021312800191565454,0
2054,0,0.22,0.1815409,0.020948180800930163,0
963,0,0.22,0.2300395,0.0,0
1976,0,0.22,0.23811403,0.008086711638498282,0
11,0,0.22,0.1869541,0.01793993635571456,0
522,0,0.22,0.25648123,0.012361303491366117,0
266,0,0.22,0.26573434,0.003644136560748547,0
2013,0,0.22,0.26730418,0.008145938950874499,0
1970,0,0.22,0.119333744,0.014892555589622283,0
1493,0,0.22,0.26137644,0.013929560310697014,0
1201,0,0.22,0.20638117,0.017163579436186297,0
238,0,0.21,0.25367856,0.016999100452133445,0
2003,0,0.21,0.26470816,0.0025652129948591056,0
1260,0,0.21,0.24468556,0.0,0
296,0,0.21,0.18242553,0.02351780126120525,0
400,0,0.21,0.26548702,0.024718591177986096,0
1495,0,0.21,0.27644843,0.022375191533529033,0
1324,0,0.21,0.20389163,0.030494676319734813,0
1202,0,0.21,0.2882604,0.0,0
27,0,0.21,0.29290003,0.008073337997438403,0
1955,0,0.21,0.24059352,0.02330240046475844,0
124,0,0.21,0.27768812,0.005102734030236266,0
753,0,0.21,0.2352705,0.024900736661305267,0
1155,0,0.21,0.19890113,0.02129282848646405,0
24,0,0.2,0.2816218,0.01932787870773026,0
1904,0,0.2,0.22911164,0.03550424566328488,0
1536,0,0.2,0.28732717,0.013908100579539832,0
2216,0,0.2,0.21157816,0.018126192684981907,0
1975,0,0.2,0.2689922,0.011002158063698697,0
1889,0,0.2,0.09706221,0.02762742610660535,0
1336,0,0.2,0.2701387,0.00617455047941768,0
1245,0,0.2,0.27980098,0.0,0
967,0,0.2,0.19115716,0.028236155202074818,0
1945,0,0.2,0.24856362,0.024465457167165295,0
1101,0,0.2,0.25437775,0.01941775619484699,0
1826,0,0.2,0.27780038,0.02047282216057588,0
231,0,0.2,0.2786032,0.021235616893678942,0
1995,0,0.2,0.22871086,0.014559895406826001,0
1943,0,0.2,0.18644391,0.020645968913051118,0
853,0,0.19,0.27869025,0.010911475824463645,0
1831,0,0.19,0.261116,0.02066431858715094,0
299,0,0.19,0.23369235,0.008420034438650645,0
2021,0,0.19,0.26240537,0.012637573421476592,0
138,0,0.19,0.27217335,0.019410596836361975,0
2009,0,0.19,0.2579187,0.0037229053809333295,0
2405,0,0.19,0.20455554,0.020609854742386084,0
1728,0,0.19,0.20433186,0.0032590704770683442,0
416,0,0.19,0.25172335,0.010326302598117528,0
242,0,0.19,0.25490624,0.0,0
762,0,0.19,0.26138815,0.0246141790386157,0
1096,0,0.19,0.23445833,0.02863900611572642,0
122,0,0.19,0.25252968,0.03050515713673567,0
587,0,0.19,0.21027452,0.02252317950429581,0
127,0,0.19,0.22385848,0.04317367134487578,0
392,0,0.19,0.28194344,0.020278353835938057,0
1775,0,0.19,0.2082707,0.01063551641576096,0
415,0,0.19,0.29125422,0.02357098085406269,0
35,0,0.18,0.2939769,0.023041085196292378,0
365,0,0.18,0.2400524,0.023693830613808673,0
298,0,0.18,0.20145953,0.0,0
1962,0,0.18,0.20938662,0.03080242631706221,0
601,0,0.18,0.23602498,0.018965450753875533,0
1937,0,0.18,0.28525746,0.03219966880646071,0
1993,0,0.18,0.26402152,0.009995397049421801,0
1061,0,0.18,0.120752506,0.021147611579615727,0
1551,0,0.18,0.092633724,0.0,0
1981,0,0.18,0.27936476,0.014854799006112862,0
1464,0,0.18,0.2403667,0.02007893943319894,0
1719,0,0.18,0.2372837,0.008788578631851368,0
1417,0,0.18,0.2746059,0.022052753730055767,0
1798,0,0.18,0.26290053,0.012535278949363803,0
1441,0,0.18,0.1925489,0.0,0
1836,0,0.18,0.2309846,0.04457278937357873,0
1709,0,0.18,0.22062534,0.0,0
370,0,0.18,0.28699782,0.019630058016053848,0
610,0,0.17,0.278353,0.017498341989094113,0
1942,0,0.17,0.25223678,0.02089535037592804,0
234,0,0.17,0.2239327,0.006689192190394678,0
194,0,0.17,0.17243356,0.0,0
2008,0,0.17,0.24756059,0.021882229611764028,0
1994,0,0.17,0.18111746,0.0,0
307,0,0.17,0.21027529,0.02019217104901853,0
1997,0,0.17,0.14264435,0.0063297398183736475,0
1880,0,0.17,0.23661318,0.023006475838730087,0
293,0,0.17,0.23730293,0.01864873130878986,0
115,0,0.17,0.24462017,0.018856365753930227,0
2355,0,0.17,0.20779367,0.03172347560205792,0
2397,0,0.17,0.22360006,0.015152880968497855,0
1905,0,0.17,0.2900456,0.03759169935127356,0
835,0,0.17,0.22299092,0.02327532190364484,0
1987,0,0.17,0.19271068,0.01718076922017544,0
914,0,0.17,0.28036058,0.02530692296647643,0
1149,0,0.16,0.24811748,0.018452932994730116,0
1952,0,0.16,0.1815173,0.015663057173051793,0
2343,0,0.16,0.10295021,0.008662323367091338,0
2320,0,0.16,0.28236315,0.013810981926776567,0
2048,0,0.16,0.25605536,0.0,0
2426,0,0.16,0.20788053,0.014438556495810903,0
1947,0,0.16,0.24895555,0.03842009620799706,0
845,0,0.16,0.2798633,0.012755717847639212,0
463,0,0.16,0.2898538,0.015055492609543421,0
104,0,0.16,0.27810493,0.012426214336367739,0
1232,0,0.16,0.23066457,0.02129165958044693,0
1502,0,0.16,0.22902739,0.02275160509500773,0
1726,0,0.16,0.25009456,0.012238763312105088,0
909,0,0.16,0.14591424,0.021286625790437382,0
2364,0,0.16,0.11693592,0.018608565764535154,0
2379,0,0.16,0.16570288,0.01512837940842664,0
456,0,0.16,0.1734165,0.009848138500744954,0
1511,0,0.16,0.122426964,0.0,0
1457,0,0.16,0.19968817,0.0021431601777086866,0
2208,0,0.16,0.27944025,0.010640877570658798,0
2060,0,0.16,0.28344405,0.008654360599994788,0
1446,0,0.16,0.2605913,0.0,0
1384,0,0.16,0.29433152,0.016135869801934977,0
2434,0,0.16,0.29488003,0.0,0
591,0,0.16,0.224453,0.00822604649025644,0
1931,0,0.15,0.2533371,0.02117535390413287,0
729,0,0.15,0.27268815,0.02374107408137501,0
1136,0,0.15,0.20694585,0.015467553122678845,0
95,0,0.15,0.26340827,0.012098505582694251,0
97,0,0.15,0.27783078,0.016700971932854487,0
783,0,0.15,0.25175655,0.02059817271547141,0
1890,0,0.15,0.1723499,0.031896113521913856,0
580,0,0.15,0.26266542,0.017195637778398082,0
1216,0,0.15,0.23057482,0.014635356107600368,0
107,0,0.15,0.2524081,0.020570424196762315,0
2327,0,0.15,0.21680045,0.015856393075011823,0
1991,0,0.15,0.15636873,0.016867376227028327,0
938,0,0.15,0.22112459,0.012874684233322648,0
562,0,0.15,0.22131202,0.01677918283051869,0
2014,0,0.15,0.22469474,0.016547550938716373,0
758,0,0.15,0.28606805,0.019017516376393016,0
378,0,0.15,0.24118564,0.009709127696833108,0
2407,0,0.15,0.18085863,0.00210516112963344,0
1468,0,0.15,0.18553594,0.018528898177818602,0
2385,0,0.15,0.24382137,0.00917101932413294,0
571,0,0.15,0.2482993,0.014059234464145726,0
1335,0,0.15,0.22140908,0.01631701138813623,0
1973,0,0.15,0.12335807,0.0,0
1435,0,0.15,0.2598002,0.004071743878898477,0
2019,0,0.15,0.2455602,0.0025481120961037347,0
1379,0,0.14,0.25639957,0.02239263151784316,0
2044,0,0.14,0.2886682,0.0033054253231465684,0
1223,0,0.14,0.25709024,0.0,0
1289,0,0.14,0.24708053,0.034875412745604115,0
177,0,0.14,0.22301126,0.014109890141625342,0
1875,0,0.14,0.23293632,0.020274397699899915,0
105,0,0.14,0.24759321,0.017569264854473604,0
1926,0,0.14,0.27700198,0.03487868684180014,0
980,0,0.14,0.21708106,0.017458394071184227,0
2338,0,0.14,0.27433592,0.0,0
1974,0,0.14,0.2812306,0.015940647723940257,0
1439,0,0.14,0.26325253,0.0,0
1261,0,0.14,0.2852174,0.004317416633319936,0
2015,0,0.14,0.21111104,0.009959623485371365,0
1816,0,0.14,0.28447694,0.009984036951236848,0
1015,0,0.14,0.19830237,0.005449821593008108,0
1879,0,0.14,0.18655154,0.017413556332115297,0
1714,0,0.14,0.27067998,0.014474636350705054,0
255,0,0.14,0.28614724,0.020408797842045606,0
319,0,0.14,0.29461718,0.018747202237932404,0
1388,0,0.14,0.26447648,0.00889761599812914,0
529,0,0.14,0.19236009,0.01941873257649047,0
597,0,0.14,0.24727204,0.015147206035874813,0
1203,0,0.14,0.23344272,0.004909460630409533,0
581,0,0.14,0.23646359,0.014041376039801656,0
755,0,0.14,0.21195546,0.0235992853917311,0
1339,0,0.14,0.23083931,0.017630969569494854,0
1696,0,0.14,0.21733159,0.01199022043756138,0
1440,0,0.14,0.25856847,0.009646463448618334,0
111,0,0.13,0.2656329,0.01028336152185512,0
1829,0,0.13,0.1966285,0.020336284319578856,0
986,0,0.13,0.24483573,0.012373517169624792,0
1033,0,0.13,0.22552358,0.002469550841251681,0
2324,0,0.13,0.14808823,0.016378130018805077,0
2311,0,0.13,0.072002016,0.009338165430645615,0
265,0,0.13,0.22452015,0.009779307705532458,0
1224,0,0.13,0.2899242,0.007600316754050313,0
2389,0,0.13,0.24605605,0.010141493607453492,0
1381,0,0.13,0.2703164,0.00963554550043698,0
2011,0,0.13,0.1978666,0.0044751733821067384,0
1263,0,0.13,0.20359346,0.004474008396268792,0
2415,0,0.13,0.22981583,0.01838193729919926,0
2233,0,0.13,0.22537287,0.016409154779535,0
2412,0,0.13,0.1562823,0.019476454735380278,0
1998,0,0.13,0.24569006,0.012752357045785558,0
410,0,0.13,0.29485708,0.01976811756821159,0
459,0,0.13,0.24266572,0.019267734975566414,0
320,0,0.13,0.24448173,0.02099129839855731,0
329,0,0.13,0.2603945,0.01768407469631392,0
116,0,0.13,0.24912912,0.008255864162954932,0
1494,0,0.13,0.25197753,0.0015190283505515895,0
520,0,0.13,0.19290954,0.007555711722887072,0
187,0,0.13,0.28586015,0.021820896740115135,0
8,0,0.13,0.18799117,0.007407366379922347,0
2024,0,0.13,0.1979084,0.006352755752378003,0
1313,0,0.13,0.2178341,0.010410773572921634,0
1003,0,0.13,0.23186034,0.01181573470123241,0
1969,0,0.13,0.23664331,0.014437301098559244,0
2010,0,0.12,0.19539244,0.005984324092188933,0
2058,0,0.12,0.10735568,0.004500148847169197,0
754,0,0.12,0.27712226,0.017347680882710992,0
1725,0,0.12,0.2659903,0.0,0
279,0,0.12,0.16423604,0.029626580465694306,0
1393,0,0.12,0.26808572,0.020048500354380813,0
926,0,0.12,0.25607806,0.011404561376561415,0
455,0,0.12,0.21165247,0.013064080470754094,0
1784,0,0.12,0.22518033,0.009584730113959144,0
1366,0,0.12,0.21068004,0.007832674259085869,0
1059,0,0.12,0.15690322,0.009067735456415732,0
1941,0,0.12,0.22341913,0.01640015062037301,0
1229,0,0.12,0.26877004,0.021487429383795192,0
157,0,0.12,0.27011222,0.010953748093621988,0
2393,0,0.12,0.20865223,0.022296957829357957,0
54,0,0.12,0.24071315,0.004581367411408118,0
606,0,0.12,0.24264614,0.015364587640329863,0
2309,0,0.12,0.17755121,0.006933509891625252,0
839,0,0.12,0.27304053,0.012903803333524883,0
2224,0,0.12,0.24619578,0.017772824090071374,0
2332,0,0.12,0.18501213,0.014397167384995732,0
1402,0,0.12,0.21243791,0.022465616523432267,0
1274,0,0.12,0.2953474,0.004397340059798122,0
1458,0,0.12,0.25291282,0.0058725770363250735,0
576,0,0.12,0.12992716,0.0076380728041644304,0
1395,0,0.12,0.25670666,0.016969676271430662,0
438,0,0.12,0.21855026,0.011906489641186294,0
2423,0,0.12,0.21845052,0.014100180631679473,0
1117,0,0.12,0.21810062,0.015214161199684838,0
453,0,0.12,0.23511003,0.007179380370638819,0
2375,0,0.12,0.16017324,0.010897134776420464,0
1046,0,0.12,0.14508691,0.01083284351717554,0
2371,0,0.12,0.26529625,0.020442648277115956,0
1556,0,0.12,0.23320547,0.00953941749512825,0
569,0,0.12,0.1529235,0.009540838327084526,0
2068,0,0.12,0.20491329,0.018570246430179873,0
537,0,0.12,0.20336692,0.005806354427279902,0
1915,0,0.12,0.2242715,0.008186521994594513,0
1606,0,0.12,0.23320544,0.00953941749512825,0
1278,0,0.12,0.27974415,0.017392622028901975,0
